sample_id,label,system_profile,plaintext_byte0,trace_mean,trace_median,trace_variance,trace_std,trace_min,trace_max,trace_skewness,trace_kurtosis,trace_energy,trace_peak_to_peak,trace_q25,trace_q75,cipher_mean,cipher_variance,cipher_std,cipher_entropy,cipher_unique_ratio,cipher_max_symbol_prob,cipher_zero_ratio,cipher_adjacent_equal_ratio,cipher_autocorr1
1360,0,CBC/Low-Leakage,125,-0.053246487,-0.046355173,1.1311358,1.0635487,-3.034069,2.6735783,-0.21521501,-0.028193235,1.1339711,5.7076473,-0.7269141,0.62120485,133.78125,6142.7333984375,78.3755918538259,4.874999999999999,0.1171875,0.0625,0.0,0.0,-0.00030137632638541783
1361,0,CBC/Low-Leakage,82,0.014789666,-0.029225528,1.0129374,1.0064479,-3.0322814,3.9469926,0.09036867,1.2092748,1.0131562,6.979274,-0.5683459,0.6180178,122.40625,6405.6787109375,80.03548407386252,4.874999999999999,0.1171875,0.0625,0.0,0.0,0.017271728346045904
1362,1,Weak-ECB/Leaky,242,0.47141796,0.29299492,3.5309572,1.8790841,-3.5621119,9.093991,2.023862,5.7825565,3.7531924,12.656103,-0.6324336,1.0087943,103.625,5685.234375,75.40049320130473,4.0,0.0625,0.0625,0.0,0.0,-0.5634119368244203
1363,0,CBC/Low-Leakage,250,0.0044212453,-0.10210536,1.0771735,1.0378697,-2.7548857,2.8636193,0.15171123,-0.10043526,1.077193,5.618505,-0.6880434,0.7242366,133.34375,5447.9755859375,73.81040296555425,4.812499999999998,0.11328125,0.0625,0.0,0.0,-0.11722743485865886
1364,0,CBC/Low-Leakage,199,0.03458961,-0.026781052,0.99075264,0.99536556,-3.1732945,2.7651818,0.032061063,-0.17192984,0.991949,5.9384766,-0.6763577,0.7017651,127.3125,6172.83984375,78.56742228016648,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.06908940690511481
1365,1,Weak-ECB/Leaky,55,0.12622276,0.021434424,1.0871639,1.0426716,-2.3533955,3.2354133,0.27468953,-0.23208928,1.1030962,5.588809,-0.5717624,0.8107682,116.625,2867.359375,53.54772987718527,3.8750000000000004,0.05859375,0.125,0.0,0.0,-0.21148520526121847
1366,1,Weak-ECB/Leaky,1,0.4512137,0.12641636,3.332655,1.825556,-3.4189548,9.913829,2.0676687,5.8295193,3.5362487,13.332784,-0.5748294,0.9051477,148.8125,6131.77734375,78.3056661024603,4.0,0.0625,0.0625,0.0,0.0,-0.0348921610301769
1367,0,CBC/Low-Leakage,172,0.03106761,0.0444264,0.83892965,0.91593105,-2.8899126,3.0702417,-0.14027354,0.24181199,0.8398948,5.9601545,-0.56370115,0.70499766,128.03125,5473.6552734375,73.98415555669673,5.0,0.125,0.03125,0.0,0.0,0.1156661147977625
1368,1,Weak-ECB/Leaky,183,0.44398177,0.14816599,3.5169644,1.8753572,-2.9260256,8.756149,2.3998253,7.161381,3.7140841,11.682175,-0.589405,0.9019304,123.375,4312.234375,65.66760521748908,4.0,0.0625,0.0625,0.0,0.0,0.10638208535146462
1369,0,CBC/Low-Leakage,216,-0.017428894,0.061832495,0.8686087,0.9319918,-2.7465167,2.559954,-0.093558945,0.08409333,0.86891246,5.306471,-0.64478904,0.5302984,137.28125,4411.3271484375,66.41782252104852,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.2213017907145208
1370,1,Weak-ECB/Leaky,157,0.3518324,0.16059944,2.6487768,1.6275063,-3.8111765,7.081991,1.4264903,3.6138005,2.7725625,10.8931675,-0.6427766,1.0438472,130.3125,5456.71484375,73.86957996191667,4.0,0.0625,0.0625,0.0,0.0,0.02404554891346709
1371,0,CBC/Low-Leakage,229,-0.041496735,0.0024757038,1.0719671,1.0353584,-2.8445218,2.8210897,-0.13479464,-0.22658563,1.0736892,5.6656113,-0.73669124,0.68937176,129.84375,4254.0068359375,65.22274784105235,4.874999999999999,0.1171875,0.0625,0.0,0.0,0.048105855946440235
1372,0,CBC/Low-Leakage,152,0.17993078,0.2504172,1.1280333,1.0620891,-2.8955271,2.9046123,-0.25868055,0.18182254,1.1604085,5.8001394,-0.5124212,0.94419706,140.75,5646.375,75.14236488160324,5.0,0.125,0.03125,0.0,0.0,-0.029959805428585343
1373,1,Weak-ECB/Leaky,116,0.18317002,0.104345806,1.7499964,1.3228743,-2.8342404,6.153785,1.179015,3.1365418,1.7835476,8.988026,-0.6324757,0.8384323,154.0625,4105.18359375,64.07170665551214,4.0,0.0625,0.0625,0.0,0.0,-0.026098575211914093
1374,0,CBC/Low-Leakage,168,-0.036987364,-0.05056332,1.167753,1.0806262,-2.9368134,3.6624289,0.20826855,0.42798853,1.1691211,6.599242,-0.75189745,0.62023294,127.46875,6491.0615234375,80.56712433392109,4.749999999999999,0.109375,0.0625,0.0,0.0,-0.11497429632493447
1375,0,CBC/Low-Leakage,32,0.013998233,0.025239822,1.0230017,1.0114355,-3.6299856,3.7174876,-0.029181587,0.87041545,1.0231977,7.347473,-0.62575364,0.6626048,113.90625,5882.0224609375,76.69434438690705,4.788909765557391,0.11328125,0.09375,0.0,0.03225806451612903,-0.30947639621217293
1376,1,Weak-ECB/Leaky,72,0.41554627,0.10956841,3.925985,1.9814099,-2.9574564,9.465232,2.298422,6.6084776,4.098664,12.4226885,-0.78231686,0.8735522,161.5,4543.75,67.40734381356381,4.0,0.0625,0.0625,0.0,0.0,-0.12494951103025907
1377,1,Weak-ECB/Leaky,116,0.329302,0.19405979,1.8280826,1.352066,-2.9364045,5.4246984,1.04998,1.8824973,1.9365222,8.361103,-0.5058218,0.8822932,154.0625,4105.18359375,64.07170665551214,4.0,0.0625,0.0625,0.0,0.0,-0.026098575211914093
1378,1,Weak-ECB/Leaky,8,0.39995867,0.11311512,3.351333,1.8306646,-2.726621,8.888831,2.4189303,7.631015,3.5112998,11.615452,-0.4797709,0.7785252,89.875,5231.484375,72.32900092632276,4.0,0.0625,0.0625,0.0625,0.0,0.22968964724251367
1379,1,Weak-ECB/Leaky,253,0.56947243,0.22823223,3.2891273,1.8135952,-2.3177357,8.375212,2.0518632,5.7033215,3.613426,10.692947,-0.38481,0.9814218,120.0625,4341.55859375,65.89050457956746,3.8750000000000004,0.05859375,0.125,0.0,0.0,0.42975709695948455
1380,0,CBC/Low-Leakage,98,0.025329543,0.03484747,1.0874044,1.0427868,-3.5956442,2.5168445,-0.1437228,-0.27102017,1.0880461,6.1124887,-0.7012037,0.74234045,115.34375,4491.6630859375,67.01987082901235,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.04094239669066554
1381,1,Weak-ECB/Leaky,87,0.4848053,0.109494776,3.460679,1.86029,-2.2815244,9.142058,2.385205,7.011531,3.6957152,11.423583,-0.55894923,0.91171,106.625,4279.359375,65.41681263253354,4.0,0.0625,0.0625,0.0,0.0,-0.03349588105862039
1382,1,Weak-ECB/Leaky,153,0.23719494,0.10564771,1.6488198,1.2840638,-2.4345772,4.8566236,0.64435416,0.86401534,1.7050812,7.2912006,-0.6469294,0.9683579,138.875,4875.859375,69.82735405985251,4.0,0.0625,0.0625,0.0,0.0,-0.21213133545115326
1383,0,CBC/Low-Leakage,31,-0.00625786,-0.09836757,0.9635376,0.9815995,-2.531424,3.2347662,0.2704377,-0.1120677,0.9635768,5.7661905,-0.70068485,0.7281792,96.09375,3363.3349609375,57.99426662125749,4.874999999999998,0.1171875,0.0625,0.0,0.0,0.13206344871468137
1384,1,Weak-ECB/Leaky,125,0.4135226,0.049776748,3.2717018,1.8087846,-2.9851654,8.996083,2.2448578,7.053336,3.4427028,11.981249,-0.6501142,1.035922,105.9375,5987.80859375,77.38093171931959,4.0,0.0625,0.0625,0.0,0.0,0.040902581760911536
1385,1,Weak-ECB/Leaky,243,0.2787836,0.22072475,1.5770456,1.2558048,-2.8360493,4.8720284,0.5877902,1.0364938,1.6547658,7.7080774,-0.5707985,0.99098545,136.6875,8201.71484375,90.56331952700276,4.0,0.0625,0.0625,0.0,0.0,-0.4051663272254204
1386,0,CBC/Low-Leakage,75,-0.01743414,0.034826554,1.0333712,1.0165486,-3.4681268,2.5990837,-0.13531217,0.20781279,1.0336752,6.06721,-0.74683225,0.6543254,125.0625,5955.87109375,77.1742903676477,4.937499999999999,0.12109375,0.0625,0.0,0.0,0.10102155466043213
1387,0,CBC/Low-Leakage,47,0.19661075,0.23504585,1.1253651,1.0608323,-2.8563752,2.7408288,-0.21649215,-0.116425276,1.1640209,5.597204,-0.50173396,0.91393656,112.875,5418.859375,73.6129022318778,4.874999999999999,0.1171875,0.0625,0.0,0.0,-0.018704393327956224
1388,1,Weak-ECB/Leaky,85,0.30740765,0.10756266,1.860287,1.3639233,-2.406794,5.858989,1.3929704,3.172845,1.9547865,8.265783,-0.5170615,0.8564106,127.0,5100.125,71.41515945511848,3.8750000000000004,0.05859375,0.125,0.0,0.06451612903225806,0.031206584765757616
1389,1,Weak-ECB/Leaky,19,0.18040586,0.15546682,1.2904353,1.1359733,-2.5483382,5.7330546,0.80193037,2.4250097,1.3229816,8.281393,-0.54521006,0.79635483,167.75,3560.8125,59.67254393772734,3.8749999999999996,0.05859375,0.125,0.0,0.0,-0.17742958422701785
1390,1,Weak-ECB/Leaky,62,0.42579654,0.25718164,2.3554554,1.5347493,-2.8417468,7.061637,1.7699088,4.9188447,2.536758,9.903383,-0.4792105,0.90462905,104.6875,5303.08984375,72.82231693478312,3.8750000000000004,0.05859375,0.125,0.0,0.06451612903225806,0.46814404462768006
1391,1,Weak-ECB/Leaky,177,0.16099611,0.15411127,1.3523873,1.1629219,-2.4635005,4.3540816,0.6053394,0.77319694,1.3783071,6.817582,-0.7351559,0.7928869,148.3125,3867.46484375,62.188944706836764,4.0,0.0625,0.0625,0.0,0.0,0.11379733314538276
1392,1,Weak-ECB/Leaky,251,0.42765284,0.059893597,3.6864119,1.920003,-2.9052022,9.655393,2.268546,6.4635897,3.869299,12.560595,-0.6278396,0.8674249,126.8125,5371.65234375,73.29155711096607,4.0,0.0625,0.0625,0.0,0.0,-0.19451117535327522
1393,1,Weak-ECB/Leaky,243,0.2975217,0.31906903,1.5648475,1.2509387,-3.0260665,3.7797923,0.16326757,0.24893618,1.6533667,6.8058586,-0.5208899,1.0415859,136.6875,8201.71484375,90.56331952700276,4.0,0.0625,0.0625,0.0,0.0,-0.4051663272254204
1394,0,CBC/Low-Leakage,106,0.07058811,0.009860399,1.0014838,1.0007416,-3.051478,2.683364,0.015711984,-0.1466496,1.0064664,5.734842,-0.64924484,0.76759946,129.84375,4866.0068359375,69.75676910477935,4.812499999999999,0.11328125,0.0625,0.0,0.0,-0.0356610525133931
1395,0,CBC/Low-Leakage,109,0.01493014,-0.018164884,1.2789679,1.1309146,-2.8838196,3.1911225,0.09908089,-0.36428547,1.2791908,6.074942,-0.80422133,0.8202154,103.90625,4368.5224609375,66.09479904604825,4.937499999999999,0.12109375,0.0625,0.03125,0.0,-0.0616149125695267
1396,1,Weak-ECB/Leaky,32,0.16145942,-0.0045611793,2.023535,1.4225101,-2.7432644,5.6084785,1.0293555,2.0729918,2.0496042,8.351743,-0.67665744,0.79181814,167.375,4250.234375,65.19382160143705,4.0,0.0625,0.0625,0.0,0.0,-0.4590637477013579
1397,1,Weak-ECB/Leaky,242,0.49753386,0.1703096,3.656486,1.912194,-3.1078875,9.279327,2.1276338,5.7659397,3.904026,12.387215,-0.51589,0.9516955,103.625,5685.234375,75.40049320130473,4.0,0.0625,0.0625,0.0,0.0,-0.5634119368244203
1398,0,CBC/Low-Leakage,156,0.12451975,0.08449072,1.1005623,1.0490769,-3.0773287,2.6175866,-0.10645965,-0.26095605,1.1160674,5.6949153,-0.65235597,0.91211504,139.4375,5358.99609375,73.20516439261645,4.874999999999998,0.1171875,0.0625,0.03125,0.0,-0.18165988128371288
1399,1,Weak-ECB/Leaky,49,0.33645377,0.13356401,2.66988,1.6339767,-3.7362132,7.637407,1.6308266,4.8545046,2.783081,11.37362,-0.5480615,0.98061454,97.625,3546.984375,59.55656449964185,4.0,0.0625,0.0625,0.0,0.0,-0.18391512900813817
1400,1,Weak-ECB/Leaky,91,0.3798499,0.14206418,2.6136942,1.6166923,-2.8971024,8.2168,1.6627836,4.794685,2.7579799,11.113902,-0.43220207,1.0105761,137.875,3337.484375,57.770964809322685,4.0,0.0625,0.0625,0.0,0.0,-0.001930207990108847
1401,0,CBC/Low-Leakage,248,0.08896751,0.05053619,0.96046746,0.9800344,-2.860636,3.0349996,-0.038595654,0.104136944,0.9683827,5.8956356,-0.53581643,0.7081988,120.21875,5085.9833984375,71.31608092455376,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.17551727841124354
1402,0,CBC/Low-Leakage,78,-0.011000371,0.0043456214,0.9624194,0.98102975,-2.180584,3.1150775,0.11810026,-0.3156116,0.96254045,5.2956614,-0.6804359,0.7168137,145.40625,4375.9912109375,66.15127520265577,4.874999999999998,0.1171875,0.0625,0.0,0.0,0.20394341411613387
1403,0,CBC/Low-Leakage,185,0.12733343,0.20664194,1.1078553,1.0525471,-3.4006283,2.9283545,-0.034373946,0.00061893463,1.1240692,6.328983,-0.6074442,0.8130121,129.75,5782.8125,76.04480587127566,4.812499999999999,0.11328125,0.0625,0.0,0.0,-0.04288200346153977
1404,1,Weak-ECB/Leaky,61,0.5310073,0.17324501,3.6418338,1.9083589,-2.7685158,9.488727,2.2798135,6.4594316,3.9238024,12.257242,-0.371608,0.88914025,104.4375,5374.62109375,73.31180732835605,4.0,0.0625,0.0625,0.0625,0.0,0.07100192926283118
1405,0,CBC/Low-Leakage,170,-0.02950395,-0.026536612,1.0196656,1.0097849,-3.055753,4.1122,0.21490659,0.712322,1.0205361,7.1679525,-0.67105657,0.6210747,107.46875,4864.2490234375,69.74416838300891,4.874999999999998,0.1171875,0.0625,0.0,0.03225806451612903,-0.19829323341764993
1406,1,Weak-ECB/Leaky,137,0.5413376,0.18024516,3.7292633,1.93113,-2.6536446,9.352619,2.1856675,6.175212,4.02231,12.006264,-0.6070845,0.98698694,142.375,941.359375,30.681580386283883,4.0,0.0625,0.0625,0.0,0.0,-0.22707653393602245
1407,0,CBC/Low-Leakage,5,0.058021285,-0.027782787,0.95850086,0.97903055,-2.5038042,4.0934176,0.3045908,0.80304694,0.96186733,6.597222,-0.52757585,0.7143016,135.78125,3983.1083984375,63.11187208788454,4.812499999999999,0.11328125,0.0625,0.0,0.0,-0.05148873889320173
1408,1,Weak-ECB/Leaky,228,0.2018877,0.17007533,1.4388924,1.1995384,-2.61526,4.2531843,0.4772589,0.36940885,1.479651,6.8684444,-0.6294805,0.9559468,92.25,3692.8125,60.76851569686395,4.0,0.0625,0.0625,0.0,0.0,0.10597084871665231
1409,0,CBC/Low-Leakage,196,0.066923976,0.09661011,1.2254677,1.1070085,-2.7858598,2.957311,-0.008905143,-0.21308994,1.2299464,5.7431707,-0.691998,0.75691545,123.84375,4585.6943359375,67.71775495346475,5.0,0.125,0.03125,0.0,0.0,-0.14269203687010473
1410,0,CBC/Low-Leakage,243,-0.053030785,-0.02957652,0.99824834,0.9991238,-3.3033454,2.2904313,-0.23978908,0.010394573,1.0010605,5.5937767,-0.7338915,0.5715875,122.90625,5166.1474609375,71.87591711371411,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.17190488423023895
1411,1,Weak-ECB/Leaky,10,0.32386738,0.17896187,1.9488847,1.3960246,-2.7425969,6.212838,1.2288822,2.5537806,2.0537748,8.955435,-0.5550552,0.96308756,156.6875,4649.33984375,68.18606781264043,4.0,0.0625,0.0625,0.0,0.0,0.07482071090437187
1412,1,Weak-ECB/Leaky,155,0.6651021,0.28921697,4.407184,2.0993295,-2.6633706,11.235825,2.70227,8.866667,4.849545,13.899195,-0.40469736,0.9858291,106.75,5640.0625,75.10034953314133,3.8750000000000004,0.05859375,0.125,0.0,0.0,-0.12010711987917115
1413,0,CBC/Low-Leakage,56,0.0060818326,-0.13012105,1.1198753,1.0582416,-3.191329,3.2824981,0.07446668,-0.018352032,1.1199124,6.4738274,-0.61852336,0.6486381,124.90625,7108.2724609375,84.31057146608306,4.937499999999999,0.12109375,0.0625,0.0,0.03225806451612903,0.5258235820446414
1414,0,CBC/Low-Leakage,4,-0.1314089,-0.22453189,0.82932246,0.9106714,-2.1792145,2.4327967,0.3024924,-0.20975304,0.84659076,4.612011,-0.7978439,0.48825553,104.5625,5393.37109375,73.43957443878607,4.937499999999999,0.12109375,0.0625,0.03125,0.0,0.31104527402922544
1415,0,CBC/Low-Leakage,174,0.13091502,0.13319719,1.2108108,1.1003685,-2.66675,3.4091156,0.07401132,-0.2665081,1.2279496,6.0758657,-0.6629547,0.85386413,125.59375,5974.5537109375,77.29523731082983,4.874999999999998,0.1171875,0.0625,0.0,0.0,0.1095990490103023
1416,1,Weak-ECB/Leaky,224,0.23405111,0.09293856,2.0775948,1.4413863,-2.6791008,6.5188174,1.2360843,2.7321358,2.132375,9.197918,-0.7417768,0.9183388,152.6875,4532.58984375,67.32451146313652,4.0,0.0625,0.0625,0.0625,0.0,-0.12344407449717962
1417,0,CBC/Low-Leakage,32,0.015778746,-0.0503757,1.2002348,1.0955523,-3.2677944,2.7601879,-0.037022036,-0.21814132,1.2004838,6.027982,-0.6729903,0.7961358,133.65625,5487.6630859375,74.07876271872729,5.0,0.125,0.03125,0.0,0.0,-0.1096276573652544
1418,0,CBC/Low-Leakage,120,-0.029184818,-0.045071274,1.0906956,1.0443637,-3.118528,2.837571,0.10966324,0.0332191,1.0915473,5.9560986,-0.69164443,0.59112537,130.65625,5379.6630859375,73.34618658074528,4.874999999999998,0.1171875,0.0625,0.0,0.0,0.19279607775846666
1419,1,Weak-ECB/Leaky,26,0.38296905,0.13189101,3.3638914,1.8340914,-3.1610332,8.50359,1.9338071,5.220936,3.5105565,11.664623,-0.62944084,1.0037076,167.5,6725.625,82.00990793800466,3.8749999999999996,0.05859375,0.125,0.0,0.0,0.018324754180108354
1420,1,Weak-ECB/Leaky,51,0.38381442,0.1357446,3.4486935,1.8570658,-2.972478,9.171051,2.1333737,6.130172,3.5960069,12.143529,-0.6234673,0.84280175,166.25,4828.3125,69.48605975301808,4.0,0.0625,0.0625,0.0,0.0,-0.08852120046168525
1421,0,CBC/Low-Leakage,150,0.037861794,0.02258997,0.92489076,0.9617124,-2.477681,3.1703835,0.096163705,0.15740633,0.92632425,5.6480646,-0.6041603,0.66667795,146.4375,4801.55859375,69.2932795713264,4.874999999999998,0.1171875,0.0625,0.0,0.0,0.04610387556141955
1422,1,Weak-ECB/Leaky,202,0.27705103,0.20653582,1.9258412,1.3877468,-2.6470013,5.6305585,1.0028828,2.145793,2.0025985,8.277559,-0.5163918,0.8260488,119.0625,3906.43359375,62.501468732742595,4.0,0.0625,0.0625,0.0,0.0,-0.08608865766840056
1423,1,Weak-ECB/Leaky,211,0.35460764,0.1243404,2.6623933,1.6316842,-2.688939,7.7134385,2.0659735,6.4755316,2.7881398,10.402378,-0.44640723,0.7678723,124.0,5487.625,74.07850565447443,4.0,0.0625,0.0625,0.0,0.0,-0.2547638530688468
1424,1,Weak-ECB/Leaky,112,0.13686371,-0.029263822,1.376584,1.1732792,-2.9754398,4.501238,0.83482456,1.5794101,1.3953159,7.476678,-0.65427655,0.7547658,83.875,5310.359375,72.87221263966121,3.702819531114783,0.0546875,0.1875,0.0,0.06451612903225806,0.2717031984211354
1425,1,Weak-ECB/Leaky,146,0.3353299,0.2707893,1.6170118,1.2716178,-2.7326005,5.950613,0.72535014,1.5144234,1.729458,8.683213,-0.54414505,1.0093081,142.875,3584.234375,59.86847563618102,3.8750000000000004,0.05859375,0.125,0.0,0.0,0.3457747263221435
1426,1,Weak-ECB/Leaky,130,0.45075184,0.17549509,3.6521692,1.911065,-2.4522793,9.099353,2.2368844,6.435809,3.8553467,11.551632,-0.6130513,1.0079352,125.125,5192.859375,72.06149717428858,3.75,0.0546875,0.125,0.0,0.0,-0.1347172395808123
1427,0,CBC/Low-Leakage,219,0.03768675,0.058044694,1.0942192,1.0460494,-2.5455196,3.8413305,0.18385816,0.19740319,1.0956397,6.3868504,-0.6268545,0.674052,125.625,6752.046875,82.17083956611371,4.937499999999999,0.12109375,0.0625,0.03125,0.0,0.16635477537813836
1428,0,CBC/Low-Leakage,62,0.05981028,0.07542651,1.05124,1.0252999,-2.5353558,2.5569804,-0.11545928,-0.35438514,1.0548172,5.092336,-0.64183843,0.72644895,127.40625,5295.4287109375,72.7696963779395,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.4318801695490314
1429,0,CBC/Low-Leakage,190,0.071059704,0.07974857,0.975665,0.98775756,-2.454605,3.2806222,0.03163607,-0.2622218,0.98071444,5.7352276,-0.62804806,0.7376774,136.4375,5129.55859375,71.6209368393768,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.3484736213326823
1430,0,CBC/Low-Leakage,24,0.12314356,0.0901739,1.0626163,1.0308329,-3.769625,2.973659,-0.15351681,0.13776326,1.0777807,6.743284,-0.5949888,0.77340186,122.4375,4317.49609375,65.70765627953868,4.749999999999999,0.109375,0.0625,0.0,0.0,-0.12541632669652747
1431,1,Weak-ECB/Leaky,201,0.23491491,0.056750394,1.5904803,1.2611425,-2.4665685,4.8824973,0.9499692,1.5489845,1.6456653,7.349066,-0.5667099,0.9015994,130.25,6955.5625,83.40001498800825,4.0,0.0625,0.0625,0.0,0.0,-0.031612215975397887
1432,1,Weak-ECB/Leaky,234,0.38718152,0.15682738,2.5917494,1.6098912,-2.2203867,8.84237,2.0303187,6.1064005,2.7416592,11.062757,-0.5776928,1.008742,95.375,5160.234375,71.83477135064885,3.8749999999999996,0.05859375,0.125,0.0,0.0,-0.26402109200008034
1433,1,Weak-ECB/Leaky,68,0.35374576,0.14571747,2.6469674,1.6269504,-2.6897051,7.2259607,1.6070867,3.7698498,2.7721035,9.915666,-0.60452116,0.8636594,113.75,5847.4375,76.46853928250493,4.0,0.0625,0.0625,0.0,0.0,-0.31803063247266095
1434,1,Weak-ECB/Leaky,172,0.27703464,-0.02018328,2.288794,1.512876,-2.6381001,6.659022,1.6668288,3.6871777,2.365542,9.297122,-0.65994596,0.83000505,124.0,6005.375,77.4943546330957,3.8750000000000004,0.05859375,0.125,0.0,0.06451612903225806,-0.46798042076314955
1435,1,Weak-ECB/Leaky,193,0.5171811,0.26644015,3.6533394,1.9113711,-2.8235931,9.214777,2.1373549,6.5773764,3.920816,12.03837,-0.56051004,1.0978819,85.5,3014.75,54.906739112790156,3.8750000000000004,0.05859375,0.125,0.0,0.0,-0.12967917944502014
1436,0,CBC/Low-Leakage,45,0.0417803,-0.021341879,1.0291744,1.0144824,-2.5436678,2.7101798,0.121636644,-0.29426432,1.03092,5.2538476,-0.65739053,0.7280807,115.53125,4868.4365234375,69.7741823559223,4.937499999999999,0.12109375,0.0625,0.03125,0.0,-0.288759288742298
1437,1,Weak-ECB/Leaky,170,0.43980747,0.26215988,2.4183135,1.5550928,-3.123857,7.223481,1.4894338,3.9178076,2.6117444,10.347338,-0.4987383,0.9382899,114.9375,6429.80859375,80.186087282957,3.6249999999999996,0.05078125,0.125,0.0,0.06451612903225806,0.38211826377757213
1438,1,Weak-ECB/Leaky,112,0.13840255,0.00619284,1.3609214,1.1665853,-2.538753,4.0772767,0.62204516,0.7301061,1.3800764,6.6160297,-0.6133314,0.71716607,83.875,5310.359375,72.87221263966121,3.702819531114783,0.0546875,0.1875,0.0,0.06451612903225806,0.2717031984211354
1439,0,CBC/Low-Leakage,28,0.14052357,0.14875105,0.8781992,0.9371228,-2.321867,2.5261781,-0.07989786,-0.4594574,0.8979461,4.8480453,-0.4805147,0.8328789,137.5625,5254.80859375,72.49005858564331,5.0,0.125,0.03125,0.0,0.0,-0.028038631847220562
1440,0,CBC/Low-Leakage,44,0.060947746,0.038687494,1.126854,1.0615338,-2.749024,3.5327091,0.06478747,0.29755688,1.1305686,6.281733,-0.64899504,0.8138484,141.03125,5129.0302734375,71.61724843525825,4.874999999999998,0.1171875,0.0625,0.0,0.03225806451612903,-0.16999775278901305
1441,1,Weak-ECB/Leaky,34,0.5318594,0.2832987,2.3847456,1.5442622,-1.8621516,7.4313626,1.7908416,4.6103945,2.66762,9.293514,-0.39916834,1.0844173,136.625,3961.484375,62.94032391877246,3.8750000000000004,0.05859375,0.125,0.0,0.0,0.46686055292039974
1442,0,CBC/Low-Leakage,106,-0.010711491,-0.021757752,1.0205493,1.0102224,-2.8324094,2.7693558,0.023089461,-0.1835525,1.0206641,5.601765,-0.64132696,0.7147466,102.40625,5648.9912109375,75.15977122728289,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.17834833645768827
1443,0,CBC/Low-Leakage,144,0.15516819,0.09206425,1.1598424,1.0769597,-2.7775338,2.987308,0.13077159,-0.35900187,1.1839197,5.764842,-0.55777913,0.9503003,100.1875,3878.40234375,62.2768202764881,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.21948097430041072
1444,0,CBC/Low-Leakage,255,-0.020046495,-0.007606486,0.9230047,0.9607313,-2.298447,3.0438051,0.09228812,-0.031071186,0.9234066,5.342252,-0.6850623,0.6263594,135.75,5979.8125,77.32924737769015,5.0,0.125,0.03125,0.0,0.0,0.12961390377616255
1445,0,CBC/Low-Leakage,8,-0.016025292,0.009669494,1.1003424,1.048972,-2.9049315,2.5831633,-0.1108921,-0.2309711,1.1005992,5.488095,-0.7011354,0.71899617,139.90625,5433.7724609375,73.71412660364022,4.874999999999999,0.1171875,0.0625,0.0,0.0,-0.3565455500292386
1446,1,Weak-ECB/Leaky,244,0.073691964,0.06885636,1.2599568,1.122478,-3.4648142,3.0891085,0.036146548,0.0778265,1.2653873,6.5539227,-0.6444597,0.8524963,142.5625,3768.99609375,61.39215009877077,3.8750000000000004,0.05859375,0.125,0.0,0.0,-0.2017640129066943
1447,1,Weak-ECB/Leaky,6,0.27067858,0.10113989,1.8093956,1.3451377,-3.0991633,4.947701,0.830896,1.6355357,1.8826624,8.0468645,-0.54547054,0.84801346,130.375,4855.484375,69.68130577852284,4.0,0.0625,0.0625,0.0,0.0,-0.4465031884452257
